Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
Fallout 4,XOne,2015.0,Role-Playing,Bethesda Softworks,2.45,1.26,0.01,4.09
World of Warcraft: The Burning Crusade,PC,2007.0,Role-Playing,Activision,2.57,1.52,0.0,4.09
Fallout: New Vegas,X360,2010.0,Role-Playing,Bethesda Softworks,2.65,1.06,0.04,4.08
God of War II,PS2,2007.0,Action,Sony Computer Entertainment,2.32,0.04,0.04,4.07
Forza Motorsport 2,X360,2007.0,Racing,Microsoft Game Studios,2.35,1.28,0.03,4.06
World Soccer Winning Eleven 9,PS2,2005.0,Sports,Konami Digital Entertainment,0.12,2.26,0.9,4.06
Namco Museum Vol.3,PS,1996.0,Misc,Sony Computer Entertainment,2.28,1.55,0.16,4.05
Tekken Tag Tournament,PS2,2000.0,Fighting,Namco Bandai Games,1.68,1.51,0.51,4.05
Far Cry 4,PS4,2014.0,Shooter,Ubisoft,1.12,2.12,0.1,4.03
Star Fox 64,N64,1997.0,Shooter,Nintendo,2.78,0.58,0.64,4.03
Minecraft,PS4,2014.0,Misc,Sony Computer Entertainment Europe,1.38,1.87,0.12,4.02
Golf,NES,1984.0,Sports,Nintendo,1.22,0.28,2.46,4.01
Fallout 3,PS3,2008.0,Role-Playing,Bethesda Softworks,2.15,1.2,0.07,4.01
Professor Layton and the Diabolical Box,DS,2007.0,Puzzle,Nintendo,0.92,1.78,0.92,4.0
Left 4 Dead 2,X360,2009.0,Shooter,Electronic Arts,2.67,0.89,0.05,3.99
Namco Museum: 50th Anniversary,PS2,2005.0,Misc,Namco Bandai Games,2.08,1.35,0.0,3.98
EA Sports Active,Wii,2009.0,Sports,Electronic Arts,2.1,1.36,0.06,3.92
Assassin's Creed: Unity,PS4,2014.0,Action,Ubisoft,1.18,1.96,0.08,3.92
Donkey Kong Land,GB,1994.0,Platform,Nintendo,1.97,0.76,1.07,3.91
Tony Hawk's Underground,PS2,2003.0,Sports,Activision,2.29,1.17,0.01,3.9
Assassin's Creed IV: Black Flag,PS3,2013.0,Action,Ubisoft,1.33,1.71,0.13,3.89
Monster Hunter 4 Ultimate,3DS,2014.0,Role-Playing,Nintendo,0.67,0.49,2.62,3.89
MotorStorm,PS3,2006.0,Racing,Sony Computer Entertainment,1.53,1.61,0.06,3.88
The Elder Scrolls V: Skyrim,PC,2011.0,Role-Playing,Bethesda Softworks,1.15,2.09,0.0,3.88
Tekken 5,PS2,2005.0,Fighting,Namco Bandai Games,0.93,1.94,0.31,3.87
Dragon Warrior III,NES,1988.0,Role-Playing,Enix Corporation,0.1,0.0,3.77,3.87
Sports Champions,PS3,2010.0,Sports,Sony Computer Entertainment,2.12,1.14,0.1,3.87
NBA 2K16,PS4,2015.0,Sports,Take-Two Interactive,2.48,0.65,0.03,3.85
World Soccer Winning Eleven 8 International,PS2,2004.0,Sports,Konami Digital Entertainment,0.16,1.89,1.12,3.85
Flash Focus: Vision Training in Minutes a Day,DS,2007.0,Misc,Nintendo,0.87,1.57,1.05,3.84
Namco Museum Vol.1,PS,1995.0,Misc,Sony Computer Entertainment,2.12,1.44,0.22,3.84
The Legend of Zelda: Link's Awakening,GB,1992.0,Action,Nintendo,2.21,0.96,0.54,3.83
Mario & Luigi: Bowser's Inside Story,DS,2009.0,Role-Playing,Nintendo,2.26,0.48,0.81,3.83
Big Brain Academy: Wii Degree,Wii,2007.0,Misc,Nintendo,1.06,1.93,0.41,3.82
Nintendogs + cats,3DS,2011.0,Simulation,Nintendo,1.44,1.37,0.73,3.81
Batman: Arkham Knight,PS4,2015.0,Action,Warner Bros. Interactive Entertainment,1.49,1.58,0.1,3.79
Mario & Sonic at the London 2012 Olympic Games,Wii,2011.0,Sports,Sega,1.14,1.91,0.27,3.78
LEGO Indiana Jones: The Original Adventures,X360,2008.0,Action,Activision,2.4,1.03,0.0,3.78
Resident Evil Director's Cut,PS,1996.0,Action,Virgin Interactive,1.82,1.24,0.47,3.77
Ratchet & Clank: Size Matters,PSP,2007.0,Platform,Sony Computer Entertainment,1.4,1.4,0.1,3.77
Just Dance 2014,Wii,2013.0,Misc,Ubisoft,1.98,1.47,0.0,3.76
The Sims: Unleashed,PC,2002.0,Simulation,Electronic Arts,2.03,1.56,0.0,3.76
Super Paper Mario,Wii,2007.0,Platform,Nintendo,1.98,0.88,0.59,3.76
Harry Potter and the Sorcerer's Stone,PS,2001.0,Action,Electronic Arts,1.37,2.0,0.14,3.73
The Witcher 3: Wild Hunt,PS4,2015.0,Role-Playing,Namco Bandai Games,0.96,2.0,0.21,3.73
Resident Evil 3: Nemesis,PS,1999.0,Action,Eidos Interactive,1.3,0.77,1.54,3.72
Spyro: Year of the Dragon,PS,2000.0,Platform,Sony Computer Entertainment,1.93,1.58,0.0,3.71
FIFA Soccer 2005,PS2,2004.0,Sports,Electronic Arts,0.58,2.48,0.04,3.7
Pokémon Trading Card Game,GB,1998.0,Strategy,Nintendo,1.49,0.73,1.38,3.7
Battlefield 4,PS3,2013.0,Shooter,Electronic Arts,1.3,1.51,0.27,3.69
MySims,DS,2007.0,Simulation,Electronic Arts,1.59,1.61,0.08,3.69
Friend Collection,DS,2009.0,Misc,Nintendo,0.0,0.0,3.67,3.67
Tony Hawk's Pro Skater 4,PS2,2002.0,Sports,Activision,2.13,1.18,0.01,3.67
Midnight Club 3: DUB Edition,PSP,2005.0,Racing,Take-Two Interactive,1.65,1.22,0.0,3.66
Banjo-Kazooie,N64,1998.0,Platform,Nintendo,1.87,1.13,0.55,3.65
SOCOM: U.S. Navy SEALs,PS2,2002.0,Shooter,Sony Computer Entertainment,2.53,0.81,0.06,3.65
Guitar Hero: World Tour,Wii,2008.0,Misc,Activision,2.33,0.97,0.0,3.65
Gran Turismo 6,PS3,2013.0,Racing,Sony Computer Entertainment,0.71,1.8,0.4,3.64
Jak and Daxter: The Precursor Legacy,PS2,2001.0,Platform,Sony Computer Entertainment,2.08,1.09,0.15,3.64
Pokemon Snap,N64,1999.0,Simulation,Nintendo,2.23,0.68,0.66,3.63
FIFA Soccer 10,PS3,2009.0,Sports,Electronic Arts,0.6,2.46,0.05,3.63
Pro Evolution Soccer 2008,PS2,2007.0,Sports,Konami Digital Entertainment,0.05,0.0,0.64,3.63
Call of Duty: Ghosts,PS4,2013.0,Shooter,Activision,1.78,1.42,0.05,3.63
Resident Evil 4,PS2,2005.0,Action,Capcom,2.08,0.83,0.46,3.62
Tom Clancy's The Division,PS4,2016.0,Shooter,Ubisoft,1.28,1.61,0.15,3.61
Star Wars: Battlefront,PS2,2004.0,Shooter,LucasArts,1.93,1.22,0.03,3.61
Doom II: Hell on Earth,PC,1994.0,Shooter,Virgin Interactive,2.05,1.4,0.0,3.61
The Simpsons: Road Rage,PS2,2001.0,Racing,Electronic Arts,2.02,1.17,0.0,3.61
Cooking Mama 2: Dinner With Friends,DS,2007.0,Simulation,505 Games,1.61,1.5,0.1,3.61
Luigi's Mansion,GC,2001.0,Action,Nintendo,2.38,0.67,0.46,3.6
Star Wars: Battlefront II,PS2,2005.0,Shooter,LucasArts,2.18,1.02,0.03,3.59
WWF SmackDown!,PS,2000.0,Fighting,THQ,2.01,1.35,0.06,3.58
Croc: Legend of the Gobbos,PS,1997.0,Platform,Fox Interactive,1.57,1.79,0.0,3.56
Grand Theft Auto: Liberty City Stories,PS2,2006.0,Action,Take-Two Interactive,1.56,1.4,0.07,3.54
The Getaway,PS2,2002.0,Action,Sony Computer Entertainment,1.23,1.77,0.05,3.54
Tomb Raider III: Adventures of Lara Croft,PS,1997.0,Action,Eidos Interactive,1.66,1.58,0.12,3.54
James Bond 007: Agent Under Fire,PS2,2001.0,Shooter,Electronic Arts,1.9,1.13,0.1,3.53
LEGO Star Wars: The Video Game,PS2,2005.0,Action,Eidos Interactive,1.98,1.14,0.01,3.53
Battlefield 4,X360,2013.0,Shooter,Electronic Arts,2.14,1.08,0.02,3.53
FIFA Soccer 11,X360,2010.0,Sports,Electronic Arts,0.71,2.4,0.02,3.53
Rugrats in Paris: The Movie,PS,2000.0,Action,THQ,1.96,1.33,0.0,3.52
Spyro 2: Ripto's Rage!,PS,1999.0,Platform,Sony Computer Entertainment,2.14,1.21,0.01,3.52
Left 4 Dead,X360,2008.0,Shooter,Electronic Arts,2.66,0.5,0.05,3.52
Mario & Sonic at the Olympic Winter Games,DS,2009.0,Sports,Sega,1.22,1.66,0.27,3.52
Resident Evil 5,X360,2009.0,Action,Capcom,2.11,0.94,0.12,3.51
Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,1996.0,Platform,Nintendo,1.17,0.5,1.75,3.51
Assassin's Creed: Brotherhood,X360,2010.0,Action,Ubisoft,2.84,0.39,0.03,3.5
Kung Fu,NES,1985.0,Action,Nintendo,1.64,0.38,1.42,3.5
Batman: Arkham Asylum,X360,2009.0,Action,Eidos Interactive,2.2,0.97,0.02,3.5
Clubhouse Games,DS,2006.0,Misc,Nintendo,0.59,1.83,0.73,3.5
Star Wars Battlefront (2015),XOne,2015.0,Shooter,Electronic Arts,1.94,1.22,0.02,3.49
Battlefield: Bad Company 2,X360,2010.0,Shooter,Electronic Arts,2.09,1.02,0.04,3.48
Guitar Hero: On Tour,DS,2008.0,Misc,Activision,2.11,1.01,0.01,3.48
Assassin's Creed: Unity,XOne,2014.0,Action,Ubisoft,2.26,0.89,0.0,3.46
Far Cry 3,PS3,2012.0,Shooter,Ubisoft,0.88,1.75,0.1,3.45
Monster Hunter 4,3DS,2013.0,Role-Playing,Capcom,0.0,0.0,3.44,3.44
Borderlands,X360,2009.0,Shooter,Take-Two Interactive,2.39,0.73,0.03,3.44
Tekken 4,PS2,2002.0,Fighting,Namco Bandai Games,1.55,1.27,0.33,3.44
Battlefield 4,PS4,2013.0,Shooter,Electronic Arts,1.34,1.54,0.17,3.43
LittleBigPlanet 2,PS3,2011.0,Platform,Sony Computer Entertainment,1.82,1.07,0.06,3.42
Grand Theft Auto 2,PS,1998.0,Action,Take-Two Interactive,1.13,2.07,0.0,3.42
Final Fantasy III,SNES,1994.0,Role-Playing,SquareSoft,0.86,0.0,2.55,3.42
Spider-Man 2,PS2,2004.0,Action,Activision,1.75,1.2,0.02,3.41
F-1 Race,GB,1990.0,Racing,Nintendo,1.73,0.69,0.59,3.41
FIFA Soccer 2003,PS2,2002.0,Sports,Electronic Arts,0.46,2.28,0.05,3.4
Crash Bash,PS,2000.0,Misc,Sony Computer Entertainment,1.56,1.47,0.19,3.39
LEGO Batman: The Videogame,X360,2008.0,Action,Warner Bros. Interactive Entertainment,2.03,1.03,0.0,3.38
Metal Gear Solid V: The Phantom Pain,PS4,2015.0,Action,Konami Digital Entertainment,1.08,1.35,0.48,3.38
The Legend of Zelda: Spirit Tracks,DS,2009.0,Action,Nintendo,1.43,0.94,0.74,3.38
WWF War Zone,PS,1998.0,Fighting,Acclaim Entertainment,2.47,0.76,0.0,3.36
The Legend of Zelda: Majora's Mask,N64,2000.0,Action,Nintendo,1.9,0.67,0.73,3.36
Professor Layton and the Unwound Future,DS,2008.0,Puzzle,Nintendo,0.65,1.61,0.82,3.36
Rugrats: Search For Reptar,PS,1998.0,Adventure,THQ,1.63,1.53,0.0,3.34
Assassin's Creed IV: Black Flag,X360,2013.0,Action,Ubisoft,1.9,1.14,0.01,3.34
English Training: Have Fun Improving Your Skills!,DS,2006.0,Misc,Nintendo,0.0,0.99,2.32,3.33
James Bond 007: Nightfire,PS2,2002.0,Shooter,Electronic Arts,1.45,1.29,0.12,3.33
Ratchet & Clank,PS2,2002.0,Platform,Sony Computer Entertainment,1.44,1.01,0.57,3.33
Mario Party 9,Wii,2012.0,Misc,Nintendo,1.15,1.17,0.76,3.32
Star Wars Episode III: Revenge of the Sith,PS2,2005.0,Action,LucasArts,1.47,1.39,0.03,3.32
Max Payne,PS2,2001.0,Shooter,Take-Two Interactive,1.99,1.05,0.05,3.31
The Lord of the Rings: The Return of the King,PS2,2003.0,Action,Electronic Arts,1.5,1.28,0.05,3.28
Assassin's Creed Syndicate,PS4,2015.0,Action,Ubisoft,0.8,1.92,0.06,3.28
Destiny,XOne,2014.0,Shooter,Activision,2.13,0.92,0.0,3.28
True Crime: Streets of LA,PS2,2003.0,Action,Activision,1.89,1.05,0.02,3.27
Wii Music,Wii,2008.0,Misc,Nintendo,1.36,1.13,0.46,3.27
Gran Turismo (PSP),PSP,2009.0,Racing,Sony Computer Entertainment,0.5,1.59,0.31,3.27
Monster Hunter X,3DS,2015.0,Action,Capcom,0.25,0.19,2.78,3.26
Tekken,PS,1995.0,Fighting,Sony Computer Entertainment,0.95,1.3,0.77,3.24
FIFA 16,XOne,2015.0,Sports,Electronic Arts,0.88,2.11,0.0,3.23
L.A. Noire,PS3,2011.0,Adventure,Take-Two Interactive,1.27,1.33,0.12,3.23
Madden NFL 16,PS4,2015.0,Sports,Electronic Arts,2.33,0.3,0.0,3.22
Yokai Watch 2 Ganso/Honke,3DS,2014.0,Role-Playing,Nintendo,0.03,0.0,3.18,3.22
007: Tomorrow Never Dies,PS,1999.0,Shooter,Electronic Arts,1.72,1.33,0.0,3.21
Baseball,NES,1983.0,Sports,Nintendo,0.73,0.1,2.35,3.2
Killer Instinct,SNES,1995.0,Fighting,Nintendo,2.26,0.72,0.12,3.2
WWF SmackDown! 2: Know Your Role,PS,2000.0,Fighting,THQ,1.76,1.21,0.07,3.2
Crisis Core: Final Fantasy VII,PSP,2007.0,Role-Playing,Square Enix,1.35,0.6,0.8,3.19
God of War: Chains of Olympus,PSP,2008.0,Action,Sony Computer Entertainment,1.48,1.01,0.04,3.19
Dragon Quest VI: Maboroshi no Daichi,SNES,1995.0,Role-Playing,Enix Corporation,0.0,0.0,3.19,3.19
Dance Central,X360,2010.0,Misc,MTV Games,2.15,0.77,0.01,3.19
Enter the Matrix,PS2,2003.0,Action,Atari,1.78,1.12,0.09,3.18
Super Mario Maker,WiiU,2015.0,Platform,Nintendo,1.18,0.87,0.93,3.18
Fallout: New Vegas,PS3,2010.0,Role-Playing,Bethesda Softworks,1.52,1.08,0.1,3.17
Rhythm Heaven,DS,2008.0,Misc,Nintendo,0.58,0.51,1.93,3.17
Ace Combat 04: Shattered Skies,PS2,2001.0,Simulation,Sony Computer Entertainment Europe,2.06,0.56,0.38,3.17
Club Penguin: Elite Penguin Force,DS,2008.0,Adventure,Disney Interactive Studios,1.88,0.98,0.0,3.16
Animal Crossing,GC,2001.0,Simulation,Nintendo,1.92,0.16,0.99,3.15
LEGO Batman: The Videogame,DS,2008.0,Action,Warner Bros. Interactive Entertainment,1.79,1.06,0.0,3.15
Sonic Rush,DS,2005.0,Platform,Sega,1.22,1.57,0.06,3.15
Resident Evil 6,PS3,2012.0,Shooter,Capcom,0.88,0.97,0.88,3.15
Halo: The Master Chief Collection,XOne,2014.0,Shooter,Microsoft Game Studios,1.89,0.99,0.03,3.15
FIFA Soccer 08,PS2,2007.0,Sports,Electronic Arts,0.68,0.0,0.0,3.14
Spider-Man,PS,2000.0,Action,Activision,1.7,1.25,0.02,3.13
Need for Speed III: Hot Pursuit,PS,1998.0,Racing,Electronic Arts,2.14,0.86,0.0,3.12
Star Wars Episode I Racer,N64,1999.0,Racing,Nintendo,2.31,0.62,0.14,3.12
Personal Trainer: Cooking,DS,2006.0,Misc,Nintendo,0.91,1.0,1.03,3.12
The Elder Scrolls IV: Oblivion,PS3,2007.0,Role-Playing,Ubisoft,1.69,0.87,0.14,3.12
Dragon Warrior IV,NES,1990.0,Role-Playing,Enix Corporation,0.08,0.0,3.03,3.12
Heavy Rain,PS3,2010.0,Adventure,Sony Computer Entertainment,1.29,1.27,0.06,3.12
Mass Effect 2,X360,2010.0,Role-Playing,Electronic Arts,1.99,0.82,0.03,3.11
FIFA 15,X360,2014.0,Sports,Electronic Arts,0.78,2.02,0.0,3.11
Dragon Ball Z: Budokai,PS2,2002.0,Fighting,Atari,2.17,0.28,0.55,3.09
Madden NFL 2002,PS2,2001.0,Sports,Electronic Arts,2.5,0.16,0.01,3.08
World Class Track Meet,NES,1986.0,Sports,Namco Bandai Games,1.92,0.45,0.64,3.08
Borderlands 2,X360,2012.0,Shooter,Take-Two Interactive,1.89,0.91,0.04,3.07
The Legend of Zelda: A Link Between Worlds,3DS,2013.0,Action,Nintendo,1.4,0.99,0.46,3.07
Donkey Kong,GB,1994.0,Platform,Nintendo,1.57,0.62,0.55,3.07
The Sims: Vacation,PC,2002.0,Simulation,Electronic Arts,1.72,1.21,0.0,3.07
Mass Effect 3,X360,2012.0,Role-Playing,Electronic Arts,1.94,0.86,0.03,3.07
Kung Fu Panda,X360,2008.0,Action,Activision,1.91,0.84,0.0,3.05
Far Cry 3,X360,2012.0,Shooter,Ubisoft,1.38,1.35,0.02,3.04
Epic Mickey,Wii,2010.0,Platform,Disney Interactive Studios,2.06,0.64,0.12,3.04
Saints Row 2,X360,2008.0,Action,THQ,1.94,0.8,0.02,3.03
Rayman,PS,1995.0,Platform,Ubisoft,1.54,1.33,0.0,3.03
Killzone 2,PS3,2009.0,Shooter,Sony Computer Entertainment,1.4,1.07,0.08,3.02
Tom Clancy's Splinter Cell,XB,2002.0,Action,Ubisoft,1.85,1.04,0.0,3.02
Mike Tyson's Punch-Out!!,NES,1987.0,Fighting,Nintendo,2.03,0.47,0.45,3.02
WWE SmackDown! Shut Your Mouth,PS2,2002.0,Sports,THQ,1.45,1.13,0.07,3.02
Gears of War: Ultimate Edition,XOne,2015.0,Shooter,Microsoft Game Studios,2.38,0.32,0.0,3.0
NBA 2K13,X360,2012.0,Sports,Take-Two Interactive,2.6,0.21,0.01,3.0
Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007.0,Fighting,Atari,1.15,0.0,0.76,3.0
Middle-Earth: Shadow of Mordor,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,1.01,1.41,0.05,2.99
Star Fox,SNES,1993.0,Shooter,Nintendo,1.61,0.51,0.8,2.99
The Sims: Livin Large,PC,2000.0,Misc,Electronic Arts,1.67,1.18,0.0,2.99
World Soccer Winning Eleven 6 International,PS2,2002.0,Sports,Konami Digital Entertainment,0.12,1.26,1.16,2.99
Devil May Cry,PS2,2001.0,Action,Capcom,1.36,0.86,0.64,2.99
Animal Crossing: Happy Home Designer,3DS,2015.0,Simulation,Nintendo,0.47,1.0,1.39,2.98
Battlefield: Bad Company 2,PS3,2010.0,Shooter,Electronic Arts,1.33,1.12,0.08,2.97
The Sims 4,PC,2014.0,Simulation,Electronic Arts,0.96,1.72,0.0,2.97
Star Wars: The Old Republic,PC,2011.0,Role-Playing,Electronic Arts,1.58,1.01,0.0,2.97
Sonic Heroes,PS2,2003.0,Platform,Sega,1.04,1.37,0.06,2.96
Kirby Super Star Ultra,DS,2008.0,Platform,Nintendo,1.57,0.04,1.19,2.96
Hitman 2: Silent Assassin,PS2,2002.0,Action,Eidos Interactive,1.36,1.15,0.04,2.96
Street Fighter IV,X360,2009.0,Fighting,Capcom,1.82,0.71,0.15,2.95
Wave Race 64,N64,1996.0,Racing,Nintendo,1.98,0.58,0.34,2.94
SOCOM II: U.S. Navy SEALs,PS2,2003.0,Shooter,Sony Computer Entertainment,2.22,0.51,0.06,2.94
WWE SmackDown! vs. RAW 2006,PS2,2005.0,Fighting,THQ,1.45,1.11,0.04,2.94
inFAMOUS,PS3,2009.0,Action,Sony Computer Entertainment,1.76,0.69,0.12,2.94
Pac-Man Collection,GBA,2001.0,Puzzle,Atari,2.07,0.77,0.05,2.94
Mass Effect,X360,2007.0,Role-Playing,Microsoft Game Studios,1.83,0.8,0.03,2.93
WarioWare: Smooth Moves,Wii,2006.0,Puzzle,Nintendo,0.87,1.06,0.73,2.92
Cooking Mama: Cook Off,Wii,2007.0,Simulation,505 Games,1.43,1.13,0.05,2.91
Super Mario World 2: Yoshi's Island,GBA,2002.0,Platform,Nintendo,1.75,0.45,0.62,2.91
FIFA 14,PS4,2013.0,Sports,Electronic Arts,0.61,1.85,0.11,2.9
Titanfall,XOne,2014.0,Shooter,Electronic Arts,1.84,0.8,0.04,2.9
Sonic Mega Collection Plus,PS2,2004.0,Misc,Sega,1.54,1.14,0.0,2.9
Sega Superstars Tennis,X360,2008.0,Sports,Sega,1.75,0.86,0.0,2.9
World Soccer Winning Eleven 7 International,PS2,2003.0,Sports,Konami Digital Entertainment,0.08,1.24,1.13,2.9
Need for Speed: Most Wanted,PS3,2012.0,Racing,Electronic Arts,0.71,1.51,0.06,2.89
Hot Shots Golf 3,PS2,2001.0,Sports,Sony Computer Entertainment,0.99,0.32,1.38,2.89
Call of Duty: Finest Hour,PS2,2004.0,Shooter,Activision,1.51,1.12,0.01,2.89
Zumba Fitness 2,Wii,2011.0,Sports,Majesco Entertainment,1.54,1.07,0.0,2.88
Syphon Filter,PS,1999.0,Shooter,Sony Computer Entertainment,2.03,0.72,0.02,2.88
Imagine: Babyz,DS,2007.0,Simulation,Ubisoft,1.3,1.27,0.0,2.88
Colin McRae Rally,PS,1998.0,Racing,Codemasters,0.09,2.43,0.12,2.87
Call of Duty: Ghosts,XOne,2013.0,Shooter,Activision,1.87,0.77,0.0,2.86
Madden NFL 13,X360,2012.0,Sports,Electronic Arts,2.53,0.16,0.0,2.86
The Elder Scrolls III: Morrowind,XB,2002.0,Role-Playing,Ubisoft,2.09,0.63,0.03,2.86
Mortal Kombat,PS3,2011.0,Fighting,Warner Bros. Interactive Entertainment,1.98,0.55,0.0,2.85
F-Zero,SNES,1990.0,Racing,Nintendo,1.37,0.51,0.89,2.85
Yoshi's Story,N64,1997.0,Platform,Nintendo,1.29,0.53,0.98,2.85
Command & Conquer: Red Alert,PC,1996.0,Strategy,Virgin Interactive,1.37,1.34,0.0,2.85
Skylanders: Spyro's Adventure,Wii,2011.0,Action,Activision,1.4,1.14,0.0,2.85
FIFA 16,PS3,2015.0,Sports,Electronic Arts,0.4,1.98,0.05,2.85
Assassin's Creed: Brotherhood,PS3,2010.0,Action,Ubisoft,1.87,0.57,0.11,2.84
BioShock,X360,2007.0,Shooter,Take-Two Interactive,1.65,0.86,0.05,2.83
Madden NFL 10,X360,2009.0,Sports,Electronic Arts,2.52,0.09,0.0,2.83
Medal of Honor,PS3,2010.0,Shooter,Electronic Arts,1.28,1.05,0.07,2.83
WWE SmackDown! vs. Raw,PS2,2002.0,Fighting,THQ,1.32,1.08,0.04,2.83
Metroid Prime,GC,2002.0,Shooter,Nintendo,1.96,0.67,0.1,2.82
Finding Nemo,GBA,2003.0,Action,THQ,1.59,1.05,0.04,2.82
Myst,PC,1994.0,Adventure,Red Orb,0.02,2.79,0.0,2.81
Need for Speed: Hot Pursuit,PS3,2010.0,Racing,Electronic Arts,1.05,1.25,0.03,2.81
Imagine: Fashion Designer,DS,2007.0,Simulation,Ubisoft,1.32,1.19,0.0,2.81
WWE SmackDown! Here Comes the Pain,PS2,2003.0,Fighting,THQ,1.32,1.06,0.04,2.8
Star Wars: The Force Unleashed,X360,2008.0,Action,LucasArts,1.74,0.8,0.0,2.8
Yoshi's Island DS,DS,2006.0,Platform,Nintendo,1.47,0.07,1.1,2.8
Hot Shots Golf,PS,1997.0,Sports,Sony Computer Entertainment,0.29,0.2,2.13,2.79
Killzone 3,PS3,2011.0,Shooter,Sony Computer Entertainment,1.45,0.88,0.09,2.79
A Bug's Life,PS,1998.0,Platform,Sony Computer Entertainment,1.96,0.72,0.0,2.79
WWF SmackDown! Just Bring It,PS2,2001.0,Fighting,THQ,1.19,1.15,0.04,2.79
Dragon Quest V: Tenkuu no Hanayome,SNES,1992.0,Role-Playing,Enix Corporation,0.0,0.0,2.78,2.79
Mortal Kombat Trilogy,PS,1996.0,Fighting,GT Interactive,1.98,0.7,0.0,2.79
Battlefield 3,PC,2011.0,Shooter,Electronic Arts,0.89,1.43,0.0,2.79
NBA Street,PS2,2001.0,Sports,Electronic Arts,2.19,0.22,0.0,2.79
Professor Layton and the Last Specter,DS,2009.0,Puzzle,Nintendo,0.3,1.47,0.68,2.79
Monster Hunter Tri,3DS,2011.0,Role-Playing,Nintendo,0.46,0.29,1.96,2.79
Jak II,PS2,2003.0,Platform,Sony Computer Entertainment,1.68,0.74,0.0,2.78
inFAMOUS: Second Son,PS4,2014.0,Action,Sony Computer Entertainment,1.27,0.97,0.07,2.78
Ratchet & Clank: Going Commando,PS2,2003.0,Platform,Sony Computer Entertainment,1.44,0.83,0.26,2.78
Tekken 6,PS3,2009.0,Fighting,Namco Bandai Games,1.2,0.98,0.17,2.78
The Sims,PS2,2003.0,Simulation,Electronic Arts,1.41,1.12,0.0,2.77
Sonic and the Secret Rings,Wii,2007.0,Platform,Sega,1.24,1.2,0.04,2.77
Saints Row: The Third,X360,2011.0,Action,THQ,1.25,1.15,0.07,2.77
Missile Command,2600,1980.0,Shooter,Atari,2.56,0.17,0.0,2.76
Mario Paint,SNES,1992.0,Misc,Nintendo,1.43,0.54,0.71,2.75
Assassin's Creed IV: Black Flag,PS4,2013.0,Action,Ubisoft,1.07,1.31,0.06,2.74
Pokémon Stadium 2,N64,2000.0,Strategy,Nintendo,1.02,0.36,1.13,2.73
Metroid,NES,1986.0,Action,Nintendo,1.33,0.31,1.04,2.73
L.A. Noire,X360,2011.0,Adventure,Take-Two Interactive,1.52,0.94,0.02,2.72
Call of Duty 3,X360,2006.0,Shooter,Activision,1.49,0.93,0.02,2.71
The Legend of Zelda: A Link to the Past,GBA,2002.0,Action,Nintendo,1.75,0.52,0.33,2.7
Onimusha: Warlords,PS2,2001.0,Action,Virgin Interactive,0.99,0.48,1.09,2.7
Mortal Kombat X,PS4,2015.0,Fighting,Warner Bros. Interactive Entertainment,1.47,0.76,0.0,2.7
Mario Party,N64,1998.0,Misc,Nintendo,1.25,0.53,0.87,2.7
Madden NFL 12,X360,2011.0,Sports,Electronic Arts,2.42,0.11,0.0,2.69
LEGO Star Wars II: The Original Trilogy,PS2,2006.0,Action,LucasArts,1.85,0.64,0.01,2.69
Madden NFL 11,X360,2010.0,Sports,Electronic Arts,2.38,0.12,0.0,2.69
Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010.0,Puzzle,Nintendo,1.63,0.52,0.35,2.69
Skate 3,X360,2010.0,Sports,Electronic Arts,1.46,0.98,0.0,2.68
Burnout 3: Takedown,PS2,2004.0,Racing,Electronic Arts,1.23,1.11,0.0,2.68
Yokai Watch 2 Shinuchi,3DS,2014.0,Role-Playing,Level 5,0.0,0.0,2.68,2.68
Need for Speed: Shift,PS3,2009.0,Racing,Electronic Arts,0.69,1.41,0.04,2.68
Final Fantasy XIII-2,PS3,2011.0,Role-Playing,Square Enix,0.78,0.75,0.89,2.68
Mortal Kombat,GEN,1992.0,Fighting,Arena Entertainment,1.95,0.63,0.0,2.67
Call Of Duty 2: Big Red One,PS2,2005.0,Shooter,Activision,1.48,0.92,0.01,2.67
Guitar Hero: World Tour,X360,2008.0,Misc,Activision,1.78,0.64,0.0,2.67
Medal of Honor,PS,1998.0,Shooter,Electronic Arts,1.44,1.09,0.0,2.67
Fable,XB,2004.0,Role-Playing,Microsoft Game Studios,1.99,0.58,0.0,2.66
Hannah Montana,DS,2006.0,Action,Disney Interactive Studios,1.59,0.8,0.0,2.65
Tom Clancy's Splinter Cell,PS2,2003.0,Action,Ubisoft,1.15,1.11,0.0,2.65
Skylanders Giants,Wii,2012.0,Action,Activision,1.56,0.88,0.0,2.65
Medal of Honor Heroes,PSP,2006.0,Shooter,Electronic Arts,0.86,1.11,0.01,2.65
Super Mario Bros.: The Lost Levels,NES,1986.0,Platform,Nintendo,0.0,0.0,2.65,2.65
Star Wars: Shadows of the Empire,N64,1996.0,Action,Nintendo,2.0,0.5,0.12,2.65
LEGO Star Wars: The Complete Saga,X360,2007.0,Action,LucasArts,1.53,0.87,0.0,2.64
